prog_id,ms,mV,uA,p_mW
TXSD_DELTAE_V3_OFF_20260114,33320,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,33330,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,33340,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,33350,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,33360,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,33370,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,33380,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,33390,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,33400,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,33410,3148,51100,160.9
TXSD_DELTAE_V3_OFF_20260114,33420,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,33430,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,33440,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,33450,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,33460,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,33470,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,33480,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,33490,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,33500,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,33510,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,33520,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,33530,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,33540,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,33550,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,33560,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,33570,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,33580,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,33590,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,33600,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,33610,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,33620,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,33630,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,33640,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,33650,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,33660,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,33670,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,33680,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,33690,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,33700,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,33710,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,33720,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,33730,3144,51500,161.9
TXSD_DELTAE_V3_OFF_20260114,33740,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,33750,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,33760,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,33770,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,33780,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,33790,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,33800,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,33810,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,33820,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,33830,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,33840,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,33850,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,33860,3144,51400,161.6
TXSD_DELTAE_V3_OFF_20260114,33870,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,33880,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,33890,3144,51600,162.2
TXSD_DELTAE_V3_OFF_20260114,33900,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,33910,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,33920,3152,52100,164.2
TXSD_DELTAE_V3_OFF_20260114,33930,3148,51100,160.9
TXSD_DELTAE_V3_OFF_20260114,33940,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,33950,3148,51000,160.5
TXSD_DELTAE_V3_OFF_20260114,33960,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,33970,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,33980,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,33990,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,34000,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,34010,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,34020,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,34030,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,34040,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,34050,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,34060,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,34070,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,34080,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,34090,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,34100,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,34110,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,34120,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,34130,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,34140,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,34150,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,34160,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,34170,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,34180,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,34190,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,34200,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,34210,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,34220,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,34230,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,34240,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,34250,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,34260,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,34270,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,34280,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,34290,3144,51400,161.6
TXSD_DELTAE_V3_OFF_20260114,34300,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,34310,3144,51700,162.5
TXSD_DELTAE_V3_OFF_20260114,34320,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,34330,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,34340,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,34350,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,34360,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,34370,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,34380,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,34390,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,34400,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,34410,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,34420,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,34430,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,34440,3144,51600,162.2
TXSD_DELTAE_V3_OFF_20260114,34450,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,34460,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,34470,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,34480,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,34490,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,34500,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,34510,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,34520,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,34530,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,34540,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,34550,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,34560,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,34570,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,34580,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,34590,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,34600,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,34610,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,34620,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,34630,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,34640,3148,51100,160.9
TXSD_DELTAE_V3_OFF_20260114,34650,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,34660,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,34670,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,34680,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,34690,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,34700,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,34710,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,34720,3144,51500,161.9
TXSD_DELTAE_V3_OFF_20260114,34730,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,34740,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,34750,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,34760,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,34770,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,34780,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,34790,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,34800,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,34810,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,34820,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,34830,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,34840,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,34850,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,34860,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,34870,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,34880,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,34890,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,34900,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,34910,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,34920,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,34930,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,34940,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,34950,3152,52300,164.8
TXSD_DELTAE_V3_OFF_20260114,34960,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,34970,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,34980,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,34990,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,35000,3144,51400,161.6
TXSD_DELTAE_V3_OFF_20260114,35010,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,35020,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,35030,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,35040,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,35050,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,35060,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,35070,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,35080,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,35090,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,35100,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,35110,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,35120,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,35130,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,35140,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,35150,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,35160,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,35170,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,35180,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,35190,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,35200,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,35210,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,35220,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,35230,3152,52300,164.8
TXSD_DELTAE_V3_OFF_20260114,35240,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,35250,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,35260,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,35270,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,35280,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,35290,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,35300,3144,51700,162.5
TXSD_DELTAE_V3_OFF_20260114,35310,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,35320,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,35330,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,35340,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,35350,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,35360,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,35370,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,35380,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,35390,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,35400,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,35410,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,35420,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,35430,3144,51500,161.9
TXSD_DELTAE_V3_OFF_20260114,35440,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,35450,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,35460,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,35470,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,35480,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,35490,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,35500,3148,51100,160.9
TXSD_DELTAE_V3_OFF_20260114,35510,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,35520,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,35530,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,35540,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,35550,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,35560,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,35570,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,35580,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,35590,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,35600,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,35610,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,35620,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,35630,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,35640,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,35650,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,35660,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,35670,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,35680,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,35690,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,35700,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,35710,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,35720,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,35730,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,35740,3144,51500,161.9
TXSD_DELTAE_V3_OFF_20260114,35750,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,35760,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,35770,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,35780,3148,51100,160.9
TXSD_DELTAE_V3_OFF_20260114,35790,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,35800,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,35810,3152,52100,164.2
TXSD_DELTAE_V3_OFF_20260114,35820,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,35830,3152,52000,163.9
TXSD_DELTAE_V3_OFF_20260114,35840,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,35850,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,35860,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,35870,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,35880,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,35890,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,35900,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,35910,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,35920,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,35930,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,35940,3152,52300,164.8
TXSD_DELTAE_V3_OFF_20260114,35950,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,35960,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,35970,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,35980,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,35990,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,36000,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,36010,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,36020,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,36030,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,36040,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,36050,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,36060,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,36070,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,36080,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,36090,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,36100,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,36110,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,36120,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,36130,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,36140,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,36150,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,36160,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,36170,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,36180,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,36190,3148,51100,160.9
TXSD_DELTAE_V3_OFF_20260114,36200,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,36210,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,36220,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,36230,3144,50900,160.0
TXSD_DELTAE_V3_OFF_20260114,36240,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,36250,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,36260,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,36270,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,36280,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,36290,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,36300,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,36310,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,36320,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,36330,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,36340,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,36350,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,36360,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,36370,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,36380,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,36390,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,36400,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,36410,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,36420,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,36430,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,36440,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,36450,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,36460,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,36470,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,36480,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,36490,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,36500,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,36510,3148,51000,160.5
TXSD_DELTAE_V3_OFF_20260114,36520,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,36530,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,36540,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,36550,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,36560,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,36570,3144,51700,162.5
TXSD_DELTAE_V3_OFF_20260114,36580,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,36590,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,36600,3148,51400,161.8
TXSD_DELTAE_V3_OFF_20260114,36610,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,36620,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,36630,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,36640,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,36650,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,36660,3144,51000,160.3
TXSD_DELTAE_V3_OFF_20260114,36670,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,36680,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,36690,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,36700,3144,51400,161.6
TXSD_DELTAE_V3_OFF_20260114,36710,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,36720,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,36730,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,36740,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,36750,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,36760,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,36770,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,36780,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,36790,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,36800,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,36810,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,36820,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,36830,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,36840,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,36850,3144,51600,162.2
TXSD_DELTAE_V3_OFF_20260114,36860,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,36870,3148,51900,163.4
TXSD_DELTAE_V3_OFF_20260114,36880,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,36890,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,36900,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,36910,3152,52200,164.5
TXSD_DELTAE_V3_OFF_20260114,36920,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,36930,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,36940,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,36950,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,36960,3148,51200,161.2
TXSD_DELTAE_V3_OFF_20260114,36970,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,36980,3144,51400,161.6
TXSD_DELTAE_V3_OFF_20260114,36990,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,37000,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,37010,3148,51600,162.4
TXSD_DELTAE_V3_OFF_20260114,37020,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,37030,3148,51300,161.5
TXSD_DELTAE_V3_OFF_20260114,37040,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,37050,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,37060,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,37070,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,37080,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,37090,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,37100,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,37110,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,37120,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,37130,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,37140,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,37150,3148,51800,163.1
TXSD_DELTAE_V3_OFF_20260114,37160,3148,51500,162.1
TXSD_DELTAE_V3_OFF_20260114,37170,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,37180,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,37190,3148,52100,164.0
TXSD_DELTAE_V3_OFF_20260114,37200,3148,51100,160.9
TXSD_DELTAE_V3_OFF_20260114,37210,3148,52300,164.6
TXSD_DELTAE_V3_OFF_20260114,37220,3144,51100,160.7
TXSD_DELTAE_V3_OFF_20260114,37230,3148,52200,164.3
TXSD_DELTAE_V3_OFF_20260114,37240,3144,51200,161.0
TXSD_DELTAE_V3_OFF_20260114,37250,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,37260,3144,51300,161.3
TXSD_DELTAE_V3_OFF_20260114,37270,3148,52000,163.7
TXSD_DELTAE_V3_OFF_20260114,37280,3144,51600,162.2
TXSD_DELTAE_V3_OFF_20260114,37290,3148,51700,162.8
TXSD_DELTAE_V3_OFF_20260114,37300,3148,51900,163.4
