scenario_id,env_id,prior_env_id,actions,tau_s,epsilon,rep,method,avg_energy_uJ_event,violation_rate,violations_first_100,regret_vs_oracle
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,94,oracle,5627.996061644293,0.024,1.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,95,safe_ucb,5738.841372822673,0.024,3.0,7228.948289222084
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,95,ucb,5738.841372822673,0.024,3.0,7228.948289222084
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,95,fixed_ccs,12692.447304541936,0.217,22.0,6960834.880008485
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,95,oracle,5731.612424533451,0.024,3.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,96,safe_ucb,5723.696004686033,0.024,1.0,7018.503563242033
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,96,ucb,5723.696004686033,0.024,1.0,7018.503563242033
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,96,fixed_ccs,12678.785554259617,0.239,22.0,6962108.053136826
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,96,oracle,5716.677501122791,0.024,1.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,97,safe_ucb,5699.411578053598,0.027,4.0,6989.515657708049
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,97,ucb,5699.411578053598,0.027,4.0,6989.515657708049
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,97,fixed_ccs,12656.597844435877,0.221,20.0,6964175.782039987
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,97,oracle,5692.422062395889,0.027,4.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,98,safe_ucb,5718.326832727714,0.034,4.0,6998.327573297545
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,98,ucb,5718.326832727714,0.034,4.0,6998.327573297545
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,98,fixed_ccs,12673.892549777975,0.235,28.0,6962564.044623559
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,98,oracle,5711.328505154416,0.034,4.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,99,safe_ucb,5724.639130707435,0.034,6.0,7032.668643468991
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,99,ucb,5724.639130707435,0.034,6.0,7032.668643468991
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,99,fixed_ccs,12679.635323090119,0.232,23.0,6962028.861026154
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,99,oracle,5717.606462063965,0.034,6.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,0,safe_ucb_warm,5645.7174544917925,0.03,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,0,ucb,5652.7247739815375,0.031,3.0,7007.319489745423
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,0,fixed_ccs,12613.874713377465,0.244,27.0,6968157.258885672
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,0,oracle,5645.7174544917925,0.03,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,1,safe_ucb_warm,5758.699502819802,0.021,4.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,1,ucb,5765.628387421309,0.022,5.0,6928.884601507336
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,1,fixed_ccs,12717.225262168588,0.221,24.0,6958525.759348786
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,1,oracle,5758.699502819802,0.021,4.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,2,safe_ucb_warm,5865.179010722576,0.024,0.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,2,ucb,5872.479724898621,0.024,0.0,7300.714176044799
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,2,fixed_ccs,12814.627599439083,0.234,18.0,6949448.588716507
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,2,oracle,5865.179010722576,0.024,0.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,3,safe_ucb_warm,5713.335384133019,0.026,1.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,3,ucb,5720.296238133126,0.026,1.0,6960.854000106454
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,3,fixed_ccs,12675.72834623295,0.218,16.0,6962392.962099931
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,3,oracle,5713.335384133019,0.026,1.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,4,safe_ucb_warm,5703.612873423567,0.025,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,4,ucb,5710.4400016113705,0.026,3.0,6827.128187803552
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,4,fixed_ccs,12666.834660622537,0.234,28.0,6963221.78719897
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,4,oracle,5703.612873423567,0.025,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,5,safe_ucb_warm,5666.782192663609,0.031,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,5,ucb,5673.615330637179,0.031,3.0,6833.137973570265
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,5,fixed_ccs,12633.14372365316,0.244,22.0,6966361.530989551
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,5,oracle,5666.782192663609,0.031,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,6,safe_ucb_warm,5561.664740984027,0.025,1.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,6,ucb,5568.667331650668,0.025,1.0,7002.59066664055
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,6,fixed_ccs,12536.987329966025,0.223,13.0,6975322.588981998
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,6,oracle,5561.664740984027,0.025,1.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,7,safe_ucb_warm,5636.951097728776,0.027,4.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,7,ucb,5643.582750713265,0.028,5.0,6631.6529844887555
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,7,fixed_ccs,12605.855671452126,0.238,23.0,6968904.573723349
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,7,oracle,5636.951097728776,0.027,4.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,8,safe_ucb_warm,5684.530485412173,0.023,4.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,8,ucb,5691.175191687664,0.024,5.0,6644.706275491044
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,8,fixed_ccs,12649.379009017637,0.218,16.0,6964848.523605464
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,8,oracle,5684.530485412173,0.023,4.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,9,safe_ucb_warm,5607.363722341645,0.028,5.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,9,ucb,5614.396354663022,0.029,6.0,7032.6323213763535
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,9,fixed_ccs,12578.790562182105,0.235,30.0,6971426.839840459
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,9,oracle,5607.363722341645,0.028,5.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,10,safe_ucb_warm,5692.233318500704,0.023,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,10,ucb,5699.200121962604,0.024,4.0,6966.80346189905
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,10,fixed_ccs,12656.42519059011,0.22,20.0,6964191.872089406
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,10,oracle,5692.233318500704,0.023,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,11,safe_ucb_warm,5536.759495078623,0.022,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,11,ucb,5543.470997316398,0.022,2.0,6711.502237774432
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,11,fixed_ccs,12514.205207759975,0.229,23.0,6977445.712681351
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,11,oracle,5536.759495078623,0.022,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,12,safe_ucb_warm,5722.031744321132,0.023,5.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,12,ucb,5728.616474703255,0.023,5.0,6584.730382123962
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,12,fixed_ccs,12683.683358655053,0.209,18.0,6961651.614333921
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,12,oracle,5722.031744321132,0.023,5.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,13,safe_ucb_warm,5718.103063902215,0.033,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,13,ucb,5724.983110076462,0.033,2.0,6880.046174246818
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,13,fixed_ccs,12680.089590589008,0.25,28.0,6961986.526686794
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,13,oracle,5718.103063902215,0.033,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,14,safe_ucb_warm,5718.054149906621,0.02,1.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,14,ucb,5725.086748784576,0.021,2.0,7032.598877955228
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,14,fixed_ccs,12680.044846416275,0.208,17.0,6961990.696509653
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,14,oracle,5718.054149906621,0.02,1.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,15,safe_ucb_warm,5563.390349774321,0.022,1.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,15,ucb,5570.310302434171,0.022,1.0,6919.9526598490775
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,15,fixed_ccs,12538.565833968343,0.234,24.0,6975175.484194022
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,15,oracle,5563.390349774321,0.022,1.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,16,safe_ucb_warm,5600.07236170485,0.024,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,16,ucb,5606.970943843317,0.024,2.0,6898.58213846758
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,16,fixed_ccs,12572.120775836402,0.242,25.0,6972048.414131553
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,16,oracle,5600.07236170485,0.024,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,17,safe_ucb_warm,5526.767807506576,0.034,4.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,17,ucb,5534.117687979842,0.034,4.0,7349.880473266356
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,17,fixed_ccs,12505.065292090147,0.229,24.0,6978297.48458357
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,17,oracle,5526.767807506576,0.034,4.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,18,safe_ucb_warm,5577.31852473488,0.019,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,18,ucb,5584.025657095788,0.019,3.0,6707.132360908203
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,18,fixed_ccs,12551.306659144866,0.222,22.0,6973988.1344099855
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,18,oracle,5577.31852473488,0.019,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,19,safe_ucb_warm,5678.953898558011,0.02,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,19,ucb,5686.036794900879,0.02,3.0,7082.896342867054
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,19,fixed_ccs,12644.277815329866,0.223,26.0,6965323.916771855
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,19,oracle,5678.953898558011,0.02,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,20,safe_ucb_warm,5649.391569220458,0.02,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,20,ucb,5656.243859740463,0.021,4.0,6852.290520004928
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,20,fixed_ccs,12617.235616982489,0.247,26.0,6967844.04776203
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,20,oracle,5649.391569220458,0.02,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,21,safe_ucb_warm,5746.94925398152,0.022,4.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,21,ucb,5754.043044829548,0.023,5.0,7093.790848027915
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,21,fixed_ccs,12706.476699154913,0.213,27.0,6959527.445173393
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,21,oracle,5746.94925398152,0.022,4.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,22,safe_ucb_warm,5698.703984680747,0.018,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,22,ucb,5705.517900374956,0.019,3.0,6813.915694208816
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,22,fixed_ccs,12662.344245082779,0.21,22.0,6963640.260402031
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,22,oracle,5698.703984680747,0.018,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,23,safe_ucb_warm,5767.232857076434,0.016,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,23,ucb,5774.058771864965,0.016,2.0,6825.9147885311395
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,23,fixed_ccs,12725.031164597374,0.186,21.0,6957798.30752094
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,23,oracle,5767.232857076434,0.016,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,24,safe_ucb_warm,5761.931401545307,0.018,1.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,24,ucb,5768.61030961152,0.018,1.0,6678.908066213131
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,24,fixed_ccs,12720.18164782331,0.201,16.0,6958250.246278002
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,24,oracle,5761.931401545307,0.018,1.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,25,safe_ucb_warm,5615.076480732689,0.031,5.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,25,ucb,5621.9696045718565,0.032,6.0,6893.123839167878
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,25,fixed_ccs,12585.84582294435,0.248,24.0,6970769.34221166
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,25,oracle,5615.076480732689,0.031,5.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,26,safe_ucb_warm,5644.663422959517,0.025,5.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,26,ucb,5651.750755254654,0.025,5.0,7087.332295136526
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,26,fixed_ccs,12612.910535980158,0.219,28.0,6968247.11302064
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,26,oracle,5644.663422959517,0.025,5.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,27,safe_ucb_warm,5699.084623767878,0.026,1.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,27,ucb,5706.228504848566,0.026,1.0,7143.881080688909
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,27,fixed_ccs,12662.692435429215,0.242,18.0,6963607.8116613375
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,27,oracle,5699.084623767878,0.026,1.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,28,safe_ucb_warm,5616.666878345994,0.036,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,28,ucb,5623.61860136613,0.036,3.0,6951.723020136356
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,28,fixed_ccs,12587.300642259132,0.25,26.0,6970633.763913139
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,28,oracle,5616.666878345994,0.036,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,29,safe_ucb_warm,5750.612339138918,0.021,6.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,29,ucb,5757.380122725213,0.021,6.0,6767.78358629439
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,29,fixed_ccs,12709.827513438135,0.232,25.0,6959215.174299217
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,29,oracle,5750.612339138918,0.021,6.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,30,safe_ucb_warm,5799.306745531526,0.036,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,30,ucb,5806.17305420772,0.037,4.0,6866.3086761944
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,30,fixed_ccs,12754.370816539902,0.25,28.0,6955064.071008377
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,30,oracle,5799.306745531526,0.036,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,31,safe_ucb_warm,5631.176082516458,0.027,6.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,31,ucb,5638.121182901318,0.027,6.0,6945.1003848602995
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,31,fixed_ccs,12600.572965037232,0.256,32.0,6969396.882520774
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,31,oracle,5631.176082516458,0.027,6.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,32,safe_ucb_warm,5721.268404336716,0.021,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,32,ucb,5728.019773656976,0.021,2.0,6751.369320260361
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,32,fixed_ccs,12682.985091917377,0.245,25.0,6961716.687580661
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,32,oracle,5721.268404336716,0.021,2.0,0.0
