scenario_id,env_id,prior_env_id,actions,tau_s,epsilon,rep,method,reward_mode,cost_unit,avg_cost,violation_rate,violations_first_100,regret_vs_oracle
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,79,safe_ucb,per_60s,mJ_per_60s,3385.9641910824325,0.024,5.0,-1521.0379767809063
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,79,ucb,per_60s,mJ_per_60s,1519.8966596917924,0.221,19.0,-1867588.5693674209
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,79,fixed_ccs,per_60s,mJ_per_60s,1518.8930487277194,0.221,19.0,-1868592.180331494
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,79,oracle,per_60s,mJ_per_60s,3387.4852290592135,0.023,4.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,80,safe_ucb,per_60s,mJ_per_60s,3375.3343245561123,0.025,2.0,-1836.0598846725188
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,80,ucb,per_60s,mJ_per_60s,1520.5766779232156,0.235,30.0,-1856593.7065175693
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,80,fixed_ccs,per_60s,mJ_per_60s,1516.985299278211,0.236,31.0,-1860185.085162574
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,80,oracle,per_60s,mJ_per_60s,3377.170384440785,0.025,2.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,81,safe_ucb,per_60s,mJ_per_60s,3337.018963188242,0.025,2.0,-1160.9194121253677
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,81,ucb,per_60s,mJ_per_60s,1512.4520190497997,0.232,21.0,-1825727.8635505678
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,81,fixed_ccs,per_60s,mJ_per_60s,1509.7739343790047,0.232,21.0,-1828405.948221363
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,81,oracle,per_60s,mJ_per_60s,3338.1798826003674,0.025,2.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,82,safe_ucb,per_60s,mJ_per_60s,3346.2752120778323,0.028,2.0,-1750.9001547452062
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,82,ucb,per_60s,mJ_per_60s,1513.8633829262644,0.236,23.0,-1834162.7293063132
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,82,fixed_ccs,per_60s,mJ_per_60s,1511.595012626466,0.236,23.0,-1836431.0996061114
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,82,oracle,per_60s,mJ_per_60s,3348.0261122325774,0.028,2.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,83,safe_ucb,per_60s,mJ_per_60s,3396.278082111036,0.026,4.0,-1485.9237988023087
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,83,ucb,per_60s,mJ_per_60s,1525.6814239100995,0.231,21.0,-1872082.5819997387
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,83,fixed_ccs,per_60s,mJ_per_60s,1520.7941273773527,0.232,22.0,-1876969.8785324856
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,83,oracle,per_60s,mJ_per_60s,3397.764005909838,0.025,3.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,84,safe_ucb,per_60s,mJ_per_60s,3339.2012635011447,0.026,3.0,-1492.0412585148588
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,84,ucb,per_60s,mJ_per_60s,1512.2704157460598,0.214,17.0,-1828422.8890135996
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,84,fixed_ccs,per_60s,mJ_per_60s,1510.2387964218315,0.214,17.0,-1830454.5083378279
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,84,oracle,per_60s,mJ_per_60s,3340.6933047596594,0.025,2.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,85,safe_ucb,per_60s,mJ_per_60s,3313.3096952056426,0.021,0.0,-1507.3021335201338
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,85,ucb,per_60s,mJ_per_60s,1507.3897939631606,0.238,20.0,-1807427.203376002
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,85,fixed_ccs,per_60s,mJ_per_60s,1505.452925857329,0.239,21.0,-1809364.0714818335
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,85,oracle,per_60s,mJ_per_60s,3314.8169973391623,0.021,0.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,86,safe_ucb,per_60s,mJ_per_60s,3371.290793308874,0.026,2.0,-1554.411809777841
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,86,ucb,per_60s,mJ_per_60s,1517.8387046735177,0.232,19.0,-1855006.5004451342
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,86,fixed_ccs,per_60s,mJ_per_60s,1516.185349421858,0.232,19.0,-1856659.8556967939
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,86,oracle,per_60s,mJ_per_60s,3372.845205118652,0.026,2.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,87,safe_ucb,per_60s,mJ_per_60s,3373.1678005186914,0.02,2.0,-1565.9799311570823
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,87,ucb,per_60s,mJ_per_60s,1519.0407113541921,0.203,20.0,-1855693.0690956565
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,87,fixed_ccs,per_60s,mJ_per_60s,1516.5346448966534,0.203,20.0,-1858199.1355531951
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,87,oracle,per_60s,mJ_per_60s,3374.733780449849,0.02,2.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,88,safe_ucb,per_60s,mJ_per_60s,3330.7386220800604,0.021,1.0,-1830.5910764066502
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,88,ucb,per_60s,mJ_per_60s,1511.916208849257,0.247,19.0,-1820653.00430721
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,88,fixed_ccs,per_60s,mJ_per_60s,1508.7362307645603,0.248,20.0,-1823832.9823919064
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,88,oracle,per_60s,mJ_per_60s,3332.569213156467,0.021,1.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,89,safe_ucb,per_60s,mJ_per_60s,3359.9069684418887,0.027,6.0,-2638.9123313641176
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,89,ucb,per_60s,mJ_per_60s,1514.8813327869082,0.205,23.0,-1847664.5479863447
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,89,fixed_ccs,per_60s,mJ_per_60s,1514.2804704753394,0.205,23.0,-1848265.4102979135
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,89,oracle,per_60s,mJ_per_60s,3362.545880773253,0.026,5.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,90,safe_ucb,per_60s,mJ_per_60s,3364.0125730038476,0.022,2.0,-2350.1564152953215
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,90,ucb,per_60s,mJ_per_60s,1516.3427182588734,0.222,21.0,-1850020.0111602694
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,90,fixed_ccs,per_60s,mJ_per_60s,1514.9864036398633,0.222,21.0,-1851376.3257792797
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,90,oracle,per_60s,mJ_per_60s,3366.362729419143,0.022,2.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,91,safe_ucb,per_60s,mJ_per_60s,3398.3622420087977,0.024,3.0,-1003.0341398930177
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,91,ucb,per_60s,mJ_per_60s,1522.7169158918764,0.221,30.0,-1876648.3602568144
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,91,fixed_ccs,per_60s,mJ_per_60s,1521.0902852478498,0.221,30.0,-1878274.990900841
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,91,oracle,per_60s,mJ_per_60s,3399.365276148691,0.023,2.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,92,safe_ucb,per_60s,mJ_per_60s,3288.751054244822,0.028,5.0,-1079.8367556203157
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,92,ucb,per_60s,mJ_per_60s,1502.9735368823747,0.235,25.0,-1786857.354118068
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,92,fixed_ccs,per_60s,mJ_per_60s,1500.8316996172468,0.236,26.0,-1788999.1913831958
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,92,oracle,per_60s,mJ_per_60s,3289.8308910004425,0.028,5.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,93,safe_ucb,per_60s,mJ_per_60s,3302.2501874851446,0.033,5.0,-2823.3544070618227
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,93,ucb,per_60s,mJ_per_60s,1505.8074196309367,0.224,24.0,-1799266.1222612697
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,93,fixed_ccs,per_60s,mJ_per_60s,1503.650855884113,0.224,24.0,-1801422.6860080932
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,93,oracle,per_60s,mJ_per_60s,3305.0735418922063,0.033,5.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,94,safe_ucb,per_60s,mJ_per_60s,3346.3281553051747,0.024,1.0,-2327.996924560517
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,94,ucb,per_60s,mJ_per_60s,1514.139486370503,0.229,20.0,-1834516.6658592322
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,94,fixed_ccs,per_60s,mJ_per_60s,1511.7115396806494,0.229,20.0,-1836944.6125490859
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,94,oracle,per_60s,mJ_per_60s,3348.656152229735,0.024,1.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,95,safe_ucb,per_60s,mJ_per_60s,3409.951523348081,0.024,3.0,-361.8364537358284
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,95,ucb,per_60s,mJ_per_60s,1525.6771110609675,0.216,21.0,-1884636.2487408493
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,95,fixed_ccs,per_60s,mJ_per_60s,1523.115153419407,0.217,22.0,-1887198.2063824097
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,95,oracle,per_60s,mJ_per_60s,3410.3133598018167,0.024,3.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,96,safe_ucb,per_60s,mJ_per_60s,3399.8671845267377,0.024,1.0,-1559.107179576531
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,96,ucb,per_60s,mJ_per_60s,1524.6688785949702,0.239,22.0,-1876757.413111344
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,96,fixed_ccs,per_60s,mJ_per_60s,1521.4714738591106,0.239,22.0,-1879954.8178472037
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,96,oracle,per_60s,mJ_per_60s,3401.4262917063143,0.024,1.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,97,safe_ucb,per_60s,mJ_per_60s,3385.2689984555736,0.027,4.0,-1724.0263550863601
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,97,ucb,per_60s,mJ_per_60s,1520.2936647638855,0.221,20.0,-1866699.3600467746
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,97,fixed_ccs,per_60s,mJ_per_60s,1518.8020146482954,0.221,20.0,-1868191.0101623647
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,97,oracle,per_60s,mJ_per_60s,3386.9930248106602,0.027,4.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,98,safe_ucb,per_60s,mJ_per_60s,3396.569463396349,0.034,4.0,-1673.893245190382
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,98,ucb,per_60s,mJ_per_60s,1522.7912485352135,0.235,28.0,-1875452.1081063258
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,98,fixed_ccs,per_60s,mJ_per_60s,1520.8827841752382,0.235,28.0,-1877360.5724663013
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,98,oracle,per_60s,mJ_per_60s,3398.2433566415393,0.034,4.0,0.0
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,99,safe_ucb,per_60s,mJ_per_60s,3400.50055389492,0.034,6.0,-1478.5186268975958
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,99,ucb,per_60s,mJ_per_60s,1523.682373393867,0.232,23.0,-1878296.6991279505
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,99,fixed_ccs,per_60s,mJ_per_60s,1521.573711685805,0.232,23.0,-1880405.3608360125
scan70_actions_100_500_cold,E1_uccs_d4b_scan70,,"100,500",1.0,0.1,99,oracle,per_60s,mJ_per_60s,3401.979072521817,0.034,6.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,0,safe_ucb_warm,per_60s,mJ_per_60s,3359.2013167848067,0.03,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,0,ucb,per_60s,mJ_per_60s,1515.7668649382672,0.244,27.0,-1843434.4518465393
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,0,fixed_ccs,per_60s,mJ_per_60s,1513.661887225291,0.244,27.0,-1845539.4295595156
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,0,oracle,per_60s,mJ_per_60s,3359.2013167848067,0.03,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,1,safe_ucb_warm,per_60s,mJ_per_60s,3426.431601765295,0.021,4.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,1,ucb,per_60s,mJ_per_60s,1527.3278143743644,0.221,24.0,-1899103.7873909306
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,1,fixed_ccs,per_60s,mJ_per_60s,1526.0962518625122,0.221,24.0,-1900335.3499027828
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,1,oracle,per_60s,mJ_per_60s,3426.431601765295,0.021,4.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,2,safe_ucb_warm,per_60s,mJ_per_60s,3489.792531814135,0.024,0.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,2,ucb,per_60s,mJ_per_60s,1538.2231904265573,0.234,18.0,-1951569.3413875778
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,2,fixed_ccs,per_60s,mJ_per_60s,1537.8149722012608,0.234,18.0,-1951977.5596128744
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,2,oracle,per_60s,mJ_per_60s,3489.792531814135,0.024,0.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,3,safe_ucb_warm,per_60s,mJ_per_60s,3399.4375556107575,0.026,1.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,3,ucb,per_60s,mJ_per_60s,1523.353530213106,0.218,16.0,-1876084.0253976514
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,3,fixed_ccs,per_60s,mJ_per_60s,1521.1036534670586,0.218,16.0,-1878333.9021436987
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,3,oracle,per_60s,mJ_per_60s,3399.4375556107575,0.026,1.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,4,safe_ucb_warm,per_60s,mJ_per_60s,3393.652148323529,0.025,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,4,ucb,per_60s,mJ_per_60s,1522.0989005358758,0.234,28.0,-1871553.2477876535
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,4,fixed_ccs,per_60s,mJ_per_60s,1520.0336317676845,0.234,28.0,-1873618.5165558448
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,4,oracle,per_60s,mJ_per_60s,3393.652148323529,0.025,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,5,safe_ucb_warm,per_60s,mJ_per_60s,3371.7359483593696,0.031,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,5,ucb,per_60s,mJ_per_60s,1518.017142100894,0.244,22.0,-1853718.8062584756
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,5,fixed_ccs,per_60s,mJ_per_60s,1515.9801903477112,0.244,22.0,-1855755.7580116587
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,5,oracle,per_60s,mJ_per_60s,3371.7359483593696,0.031,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,6,safe_ucb_warm,per_60s,mJ_per_60s,3309.1855136892223,0.025,1.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,6,ucb,per_60s,mJ_per_60s,1505.5604070654194,0.223,13.0,-1803625.1066238028
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,6,fixed_ccs,per_60s,mJ_per_60s,1504.4113726172613,0.223,13.0,-1804774.141071961
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,6,oracle,per_60s,mJ_per_60s,3309.1855136892223,0.025,1.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,7,safe_ucb_warm,per_60s,mJ_per_60s,3353.984871587183,0.027,4.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,7,ucb,per_60s,mJ_per_60s,1515.3343557977712,0.238,23.0,-1838650.5157894117
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,7,fixed_ccs,per_60s,mJ_per_60s,1512.6970961089653,0.238,23.0,-1841287.7754782175
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,7,oracle,per_60s,mJ_per_60s,3353.984871587183,0.027,4.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,8,safe_ucb_warm,per_60s,mJ_per_60s,3382.2971197760726,0.023,4.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,8,ucb,per_60s,mJ_per_60s,1519.3515101211033,0.218,16.0,-1862945.609654969
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,8,fixed_ccs,per_60s,mJ_per_60s,1517.9334983907984,0.218,16.0,-1864363.621385274
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,8,oracle,per_60s,mJ_per_60s,3382.2971197760726,0.023,4.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,9,safe_ucb_warm,per_60s,mJ_per_60s,3336.378820815949,0.028,5.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,9,ucb,per_60s,mJ_per_60s,1512.32644249175,0.235,30.0,-1824052.3783241988
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,9,fixed_ccs,per_60s,mJ_per_60s,1509.4408246953542,0.235,30.0,-1826937.9961205947
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,9,oracle,per_60s,mJ_per_60s,3336.378820815949,0.028,5.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,10,safe_ucb_warm,per_60s,mJ_per_60s,3386.880712226065,0.023,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,10,ucb,per_60s,mJ_per_60s,1519.3301232019803,0.22,20.0,-1867550.5890240846
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,10,fixed_ccs,per_60s,mJ_per_60s,1518.7812422295763,0.22,20.0,-1868099.4699964887
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,10,oracle,per_60s,mJ_per_60s,3386.880712226065,0.023,3.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,11,safe_ucb_warm,per_60s,mJ_per_60s,3294.365577208091,0.022,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,11,ucb,per_60s,mJ_per_60s,1503.4106097330432,0.229,23.0,-1790954.9674750478
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,11,fixed_ccs,per_60s,mJ_per_60s,1501.6703981567175,0.229,23.0,-1792695.1790513736
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,11,oracle,per_60s,mJ_per_60s,3294.365577208091,0.022,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,12,safe_ucb_warm,per_60s,mJ_per_60s,3404.6123491499948,0.023,5.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,12,ucb,per_60s,mJ_per_60s,1523.7782719908516,0.209,18.0,-1880834.0771591428
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,12,fixed_ccs,per_60s,mJ_per_60s,1522.0607410326982,0.209,18.0,-1882551.6081172964
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,12,oracle,per_60s,mJ_per_60s,3404.6123491499948,0.023,5.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,13,safe_ucb_warm,per_60s,mJ_per_60s,3402.2745768395444,0.033,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,13,ucb,per_60s,mJ_per_60s,1523.927019747098,0.249,27.0,-1878347.5570924464
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,13,fixed_ccs,per_60s,mJ_per_60s,1521.628365751894,0.25,28.0,-1880646.2110876502
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,13,oracle,per_60s,mJ_per_60s,3402.2745768395444,0.033,2.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,14,safe_ucb_warm,per_60s,mJ_per_60s,3402.2454704291777,0.02,1.0,0.0
scan70_actions_100_500_warm_from_scan90,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,"100,500",1.0,0.1,14,ucb,per_60s,mJ_per_60s,1523.1800905321768,0.208,17.0,-1879065.379897001
