ms,voltage,current,power
2281,3.292,6.0,0.0
2284,3.300,6.0,0.0
2287,3.300,6.0,0.0
2290,3.300,6.0,0.0
2293,3.300,6.0,0.0
2297,3.292,79.4,256.0
2300,3.304,6.0,0.0
2303,3.296,6.0,0.0
2306,3.296,6.0,0.0
2309,3.292,6.0,0.0
2312,3.300,6.0,0.0
2315,3.300,6.0,0.0
2318,3.300,69.1,213.0
2321,3.296,6.0,0.0
2324,3.296,6.0,0.0
2327,3.300,6.0,0.0
2330,3.228,1.0,0.0
2333,3.240,1.0,0.0
2336,3.252,6.0,0.0
2339,3.292,6.0,0.0
2344,3.296,6.0,0.0
2345,3.300,6.0,0.0
2348,3.300,6.0,0.0
2351,3.300,7.0,0.0
2353,3.296,6.0,0.0
2356,3.292,6.0,0.0
2359,3.300,6.0,0.0
2362,3.300,6.0,0.0
2365,3.304,6.0,0.0
2368,3.296,6.0,0.0
2371,3.292,6.0,0.0
2374,3.292,6.0,0.0
2377,3.300,6.0,0.0
2381,3.300,6.0,0.0
2383,3.300,68.6,215.0
2386,3.296,6.0,0.0
2389,3.292,6.0,0.0
2392,3.304,6.0,0.0
2395,3.300,6.0,0.0
2398,3.300,6.0,0.0
2401,3.296,6.0,0.0
2404,3.296,6.0,0.0
2407,3.300,6.0,0.0
2410,3.300,6.0,0.0
2413,3.300,6.0,0.0
2417,3.296,6.0,0.0
2420,3.292,6.0,0.0
2423,3.300,6.0,0.0
2426,3.296,6.0,0.0
2429,3.292,7.0,0.0
2432,3.220,1.0,0.0
2435,3.236,1.0,0.0
2438,3.300,6.0,0.0
2441,3.304,6.0,0.0
2443,3.296,6.0,0.0
2446,3.292,6.0,0.0
2449,3.300,6.0,0.0
2452,3.300,6.0,0.0
2455,3.300,6.0,0.0
2458,3.296,6.0,0.0
2461,3.292,6.0,0.0
2464,3.296,6.0,0.0
2467,3.300,6.0,0.0
2470,3.300,6.0,0.0
2473,3.300,69.5,215.0
2476,3.296,6.0,0.0
2479,3.296,6.0,0.0
2482,3.300,6.0,0.0
2485,3.300,6.0,0.0
2488,3.300,6.0,0.0
2491,3.296,6.0,0.0
2494,3.292,6.0,0.0
2497,3.300,6.0,0.0
2500,3.300,6.0,0.0
2503,3.300,6.0,0.0
2506,3.296,6.0,0.0
2509,3.292,6.0,0.0
2513,3.284,1.0,0.0
2516,3.296,6.0,0.0
2518,3.292,6.0,0.0
2521,3.292,6.0,0.0
