ms,voltage,current,power
1528,3.304,6.0,0.0
1530,3.304,58.2,192.0
1533,3.300,58.0,192.0
1536,3.300,6.0,0.0
1538,3.304,6.0,0.0
1541,3.300,6.0,0.0
1544,3.304,6.0,0.0
1547,3.304,6.0,0.0
1550,3.300,6.0,0.0
1552,3.304,6.0,0.0
1555,3.304,6.0,0.0
1558,3.300,6.0,0.0
1561,3.304,59.2,195.0
1564,3.300,59.9,197.0
1566,3.304,59.6,197.0
1569,3.304,58.4,193.0
1572,3.300,59.0,197.0
1575,3.304,6.0,0.0
1578,3.304,6.0,0.0
1580,3.300,62.1,205.0
1583,3.304,59.8,198.0
1586,3.304,6.0,0.0
1589,3.300,6.0,0.0
1591,3.304,6.0,0.0
1595,3.304,6.0,0.0
1597,3.300,6.0,0.0
1600,3.304,58.6,193.0
1603,3.300,59.3,195.0
1605,3.304,59.6,197.0
1608,3.304,58.8,195.0
1611,3.300,59.4,197.0
1614,3.304,59.7,197.0
1617,3.300,6.0,0.0
1619,3.300,6.0,0.0
1622,3.308,59.5,197.0
1625,3.304,6.0,0.0
1628,3.300,6.0,0.0
1631,3.304,6.0,0.0
1633,3.304,6.0,0.0
1636,3.300,6.0,0.0
1639,3.304,58.2,192.0
1642,3.300,59.2,193.0
1645,3.304,59.7,197.0
1647,3.304,59.0,195.0
1650,3.300,59.4,197.0
1653,3.304,6.0,0.0
1656,3.300,6.0,0.0
1659,3.300,6.0,0.0
1662,3.304,6.0,0.0
1664,3.308,6.0,0.0
1667,3.300,6.0,0.0
1670,3.304,6.0,0.0
1672,3.304,6.0,0.0
1675,3.300,6.0,0.0
1678,3.304,58.2,192.0
1681,3.300,58.3,192.0
1684,3.300,6.0,0.0
1686,3.304,59.8,198.0
1689,3.300,59.9,198.0
1692,3.304,58.8,195.0
1695,3.304,6.0,0.0
1698,3.300,6.0,0.0
1700,3.304,6.0,0.0
1703,3.308,6.0,0.0
1706,3.300,6.0,0.0
1709,3.304,6.0,0.0
1712,3.304,6.0,0.0
1714,3.300,59.7,197.0
1717,3.304,58.1,192.0
1720,3.300,59.1,195.0
1723,3.304,6.0,0.0
1726,3.304,59.7,197.0
1729,3.300,6.0,0.0
1735,3.304,58.9,195.0
1735,3.304,6.0,0.0
1737,3.300,6.0,0.0
1740,3.304,6.0,0.0
1742,3.304,6.0,0.0
1745,3.300,6.0,0.0
1748,3.304,59.2,195.0
1751,3.304,6.0,0.0
1754,3.300,59.6,197.0
1756,3.304,58.6,193.0
1759,3.300,58.9,195.0
1762,3.304,6.0,0.0
1765,3.304,6.0,0.0
1767,3.300,6.0,0.0
1770,3.304,58.6,193.0
1773,3.304,6.0,0.0
1776,3.300,6.0,0.0
1779,3.304,6.0,0.0
1781,3.304,6.0,0.0
1784,3.300,6.0,0.0
1787,3.304,58.7,193.0
1790,3.300,6.0,0.0
1793,3.304,59.6,197.0
1795,3.304,59.0,195.0
1798,3.300,59.1,195.0
1801,3.304,6.0,0.0
1804,3.304,59.7,197.0
1807,3.300,59.7,198.0
1809,3.304,58.6,193.0
1812,3.304,6.0,0.0
1815,3.300,6.0,0.0
1818,3.304,6.0,0.0
1821,3.308,6.0,0.0
1823,3.300,6.0,0.0
1826,3.304,59.0,195.0
1829,3.304,6.0,0.0
1832,3.304,6.0,0.0
1835,3.304,59.0,195.0
1837,3.300,58.9,195.0
1840,3.304,6.0,0.0
1843,3.304,59.6,197.0
1846,3.300,59.9,198.0
1848,3.304,59.1,195.0
1851,3.304,6.0,0.0
1854,3.300,6.0,0.0
1857,3.304,6.0,0.0
1860,3.304,6.0,0.0
1862,3.300,59.8,197.0
1865,3.304,58.5,193.0
1868,3.300,6.0,0.0
1871,3.304,6.0,0.0
1874,3.304,58.8,195.0
1876,3.300,58.7,193.0
1879,3.300,59.6,197.0
1882,3.304,59.7,197.0
1885,3.300,6.0,0.0
1888,3.304,59.6,197.0
1890,3.304,6.0,0.0
1893,3.300,6.0,0.0
1896,3.304,6.0,0.0
1899,3.304,6.0,0.0
1902,3.300,59.7,197.0
1904,3.304,58.9,195.0
1907,3.300,6.0,0.0
1910,3.304,6.0,0.0
1913,3.304,58.9,195.0
1916,3.300,58.3,192.0
1918,3.300,59.6,197.0
1921,3.304,59.6,197.0
1924,3.300,61.5,203.0
1927,3.304,60.3,200.0
1930,3.304,6.0,0.0
1933,3.300,6.0,0.0
1935,3.304,6.0,0.0
1938,3.304,6.0,0.0
1941,3.300,59.9,198.0
1943,3.304,59.4,197.0
1946,3.300,6.0,0.0
1949,3.304,6.0,0.0
1952,3.304,58.8,195.0
1955,3.300,58.2,193.0
1957,3.304,59.4,197.0
1960,3.304,6.0,0.0
1963,3.300,6.0,0.0
1966,3.304,6.0,0.0
1969,3.304,6.0,0.0
1971,3.300,6.0,0.0
1974,3.304,59.9,198.0
1977,3.304,6.0,0.0
1980,3.300,6.0,0.0
1983,3.304,58.9,195.0
1985,3.304,6.0,0.0
1988,3.304,59.7,197.0
1991,3.304,58.5,193.0
1994,3.300,58.9,195.0
1997,3.304,59.2,195.0
2000,3.304,6.0,0.0
2002,3.300,6.0,0.0
2005,3.304,6.0,0.0
2008,3.304,6.0,0.0
2011,3.300,6.0,0.0
2013,3.304,59.7,197.0
2016,3.304,6.0,0.0
2019,3.300,6.0,0.0
2022,3.304,59.1,195.0
2024,3.300,59.5,195.0
2027,3.304,59.7,197.0
2030,3.304,58.8,195.0
2033,3.300,59.2,198.0
